player_name,team,conference,GamesPlayed,Min_per,Ortg,usage_rate,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,Position
Philip Pepple Jr.,Idaho,BSky,3,7.9,109.4,15.7,52.2,55.27,7.7,11.9,0,9.3,3,3,1,12,22,0.545,0,1,0,9.9,2.2,13,Sr,1.87627,0.00633988,2,3,5,0.25,1.25,2.5,7.75,C
Logan Bracamonte,Incarnate Word,Slnd,15,36.7,110.6,17.3,57.9,58.08,2.6,10.4,1.7,7.4,2,3,0.667,10,20,0.5,30,75,0.4,0.4,0.4,3.2,So,1.76823,-3.62856,0.3889,1.6111,2,0.1667,0.1667,0.1111,7.5,Wing G
Junior Madut,Hawaii,BW,19,76.5,93.7,21.7,47.3,50.51,4.3,12.3,11.5,22.1,33,44,0.75,45,90,0.5,28,94,0.298,0.7,2.2,23.9,Sr,-1.13704,-0.164348,1.1429,3.0952,4.2381,1.7143,1.0952,0.1905,10.4762,Wing G
Juan Felix Rodriguez,Stony Brook,AE,22,83.6,94.5,24.2,47.4,49.7,3.4,8.4,22.2,21.2,35,48,0.729,65,154,0.422,43,119,0.361,0,1.8,17.6,Sr,-0.0815632,-1.1796,1.0435,2.5217,3.5652,3.2174,1.0435,0,13.3043,Scoring PG
Dimitar Pandev,IUPUI,Horz,7,8.6,70.7,18.2,29.4,29.85,8.8,15.8,11.5,19.5,1,3,0.333,2,9,0.222,2,8,0.25,1.7,0.9,17.6,Sr,-4.78424,-1.7233,0.7143,1.1429,1.8571,0.5714,0.1429,0.1429,1.5714,Stretch 4
Obinna Anochili-Killen,Marshall,CUSA,22,42,95.3,18.7,45.3,50.81,4,14.1,3.8,15.7,40,61,0.656,36,67,0.537,5,29,0.172,6.1,1.6,63.5,So,-3.65004,0.576842,0.5909,2.2273,2.8182,0.4091,0.5,1,5.7727,Wing F
David Early,Marshall,CUSA,22,27.9,94.6,19.4,50.6,52.86,1.9,9.5,7.8,19.4,11,15,0.733,8,25,0.32,21,53,0.396,0.4,2.4,19.2,So,-1.12113,-1.06595,0.1818,1,1.1818,0.5455,0.5,0.0455,4.0909,Combo G
Pelle Larsson,Arizona,P12,25,65.8,98.8,19.3,55.9,62.39,1.9,12.4,19.2,30.7,53,60,0.883,38,81,0.469,25,54,0.463,2,1.5,44.4,So,0.885692,1.15783,0.4,2.76,3.16,2.84,0.68,0.48,8.16,Combo G
Ryan Evans,Cal Poly,BW,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,So,-7.82486,-5.08317,0,0,0,0,0,0,0,PF/C
Ian Martinez,Maryland,B10,25,39.2,107.9,16.4,55.4,59.87,2,12.3,9.5,17.2,26,31,0.839,35,59,0.593,11,34,0.324,4.7,2.1,33.3,So,1.58817,2.76705,0.24,1.64,1.88,0.8,0.56,0.68,5.16,Wing G
Aidan Prukop,Cal Poly,BW,19,17.2,54.3,23.7,26,31.2,2.1,11.8,4.3,25.1,9,12,0.75,12,38,0.316,1,14,0.071,0.7,2.2,23.1,So,-9.76048,-2.76036,0.15,0.85,1,0.15,0.3,0.05,2.15,Wing G
Luke Appel,South Dakota St.,Sum,21,28.1,102.8,28.4,63.4,63.81,6.1,14.5,7.9,22.9,31,50,0.62,59,87,0.678,0,6,0,2.7,0.9,53.8,Sr,-2.95949,-1.70046,0.6364,1.5909,2.2273,0.4091,0.1818,0.2727,7.5,C
Jeremiah Pope,Rider,MAAC,23,48.8,92.9,17.7,44.6,45.62,1.3,11.3,6.8,9.5,9,14,0.643,32,81,0.395,23,68,0.338,0.5,1.2,9.4,Sr,-1.26919,-2.83964,0.2174,1.8261,2.0435,0.6522,0.3913,0.087,6.1739,Wing G
Jordan Kellier,Siena,MAAC,7,3,55.5,31.5,30.8,31.2,8.6,15.9,0,24.9,1,3,0.333,4,10,0.4,0,3,0,3.7,0,23.1,Jr,-12.5226,-4.50126,0.2857,0.5714,0.8571,0,0,0.1429,1.2857,PF/C
Jordan Smalls,Rider,MAAC,6,2.8,137.3,18,80,76.43,13.6,4.7,0,12.5,4,6,0.667,1,1,1,2,4,0.5,4.6,2.2,120,So,4.75004,0.456444,0.5,0.1667,0.6667,0,0.1667,0.1667,2,PF/C
Dusan Mahorcic,Utah,P12,22,55,102.9,23.5,59.4,58.02,12.7,21.3,9.3,20.8,40,80,0.5,87,148,0.588,1,1,1,1.5,2,53.7,Sr,1.36885,-0.595006,2.6818,4.5,7.1818,1.0455,0.8182,0.3182,9.8636,PF/C
Jaden House,High Point,BSth,20,26,88.3,24.9,52.4,52.98,3.1,11.6,14.7,26.5,17,32,0.531,28,44,0.636,10,38,0.263,0.5,2.8,39,So,-2.05676,-1.48688,0.35,1.2,1.55,0.8,0.6,0.05,5.15,Combo G
Ahmil Flowers,High Point,BSth,24,75.5,92.5,17.8,43.4,47.93,4.4,9,12.9,20.9,50,75,0.667,60,125,0.48,10,48,0.208,1.1,2.3,43.4,So,-2.79149,-1.18707,1.2083,2.25,3.4583,1.9167,1.1667,0.25,8.3333,Wing G
Alex Holt,High Point,BSth,21,31.8,99.2,17.5,43.9,48.25,10.5,13.4,5.4,15.4,22,34,0.647,31,70,0.443,1,4,0.25,2.6,0.8,45.9,So,-3.17703,-2.40746,1.381,1.619,3,0.381,0.1905,0.2857,4.1429,PF/C
Bryson Childress,High Point,BSth,20,22.4,119,11.7,64.4,63.54,1,6.2,10.4,16.4,1,3,0.333,2,4,0.5,18,41,0.439,0,1.4,6.7,So,-0.247533,-1.64654,0.1,0.55,0.65,0.55,0.25,0,2.95,Combo G
Alexis Angeles,Portland St.,BSky,6,2.3,41.9,11.2,0,0,11.9,0,10.4,0,0,0,0,0,4,0,0,0,0,0,0,0,Sr,-6.26893,-5.9323,0.25,0.125,0.375,0.25,0,0,0.5,PF/C
Parker Long,Southeast Missouri St.,OVC,15,6.5,105.6,8.4,78.6,78.57,6.6,8.5,5.4,38.3,0,0,0,1,3,0.333,3,4,0.75,0,1.6,0,Jr,-2.49186,-1.60426,0.2667,0.3333,0.6,0.1333,0.1333,0,0.7333,Combo G
Adam Anhold,Western Illinois,Sum,15,24.2,106.3,23.6,46,52.66,7.8,21.2,8.7,12.4,28,36,0.778,30,62,0.484,3,13,0.231,5.6,1.1,48,Sr,0.0594088,-0.392197,1.0667,2.4667,3.5333,0.5333,0.2667,0.7333,6.4667,PF/C
Andrej Jakimovski,Washington St.,P12,25,56.8,87.5,15.7,42.5,43.77,4.4,14.1,14,23.5,12,20,0.6,13,44,0.295,33,103,0.32,0.7,0.7,13.6,So,-0.896689,0.934864,1,3.12,4.12,1.76,0.32,0.16,5.48,Wing F
Jaylon Gibson,North Carolina St.,ACC,17,8,73.9,15.2,45.5,43.14,9.2,10.6,0,28.8,4,11,0.364,5,10,0.5,0,1,0,1.4,0.7,100,So,-4.82933,-2.09233,0.3529,0.4118,0.7647,0,0.0588,0.0588,0.8235,C
Ismael Plet,Oral Roberts,Sum,11,3.7,59.3,17.9,33.3,32.11,5.8,16.5,0,23.9,1,4,0.25,3,9,0.333,0,0,0,0,2.8,44.4,So,-11.356,-1.39873,0.25,1.25,1.5,0,0.3333,0,1.1667,PF/C
Lukas Milner,Boise St.,MWC,21,14.7,131.7,12.5,69.7,68.92,5.2,13.2,2.4,8.6,8,13,0.615,23,33,0.697,0,0,0,4.1,1.4,39.4,Sr,-0.519752,2.77902,0.3182,0.8182,1.1364,0.0909,0.1818,0.3182,2.5455,C
Jonathan Alexandre,Oral Roberts,Sum,2,0.8,157.9,32.7,62.5,73.73,0,13.4,29.5,0,3,3,1,1,2,0.5,1,2,0.5,11.6,0,75,So,14.6411,6.43761,0.2,0.8,1,0.4,0.4,0.2,3.4,PF/C
Naje Smith,Boise St.,MWC,16,9.5,112.6,10.8,50,50.47,10.4,19.4,8.1,15.4,3,6,0.5,5,9,0.556,1,4,0.25,1.1,1.7,46.2,Sr,-1.41165,2.34974,0.5294,1.1176,1.6471,0.2941,0.2353,0.1176,0.9412,Wing F
Cam Hayes,North Carolina St.,ACC,23,54.1,97.3,21.7,47.2,50.43,1.3,10.9,23.8,22.9,30,41,0.732,33,82,0.402,28,77,0.364,0.2,2.9,25.8,So,0.863694,0.792387,0.2609,2.1304,2.3913,3.1304,1.1739,0.0435,7.8261,Scoring PG
Shakeel Moore,Mississippi St.,SEC,25,46.1,92.9,22.9,51,51.27,2.4,13.8,17.8,23.7,15,29,0.517,46,91,0.505,21,61,0.344,1.9,4.4,19.1,So,-0.0272033,3.03066,0.36,2.12,2.48,1.72,1.4,0.32,6.8,Combo G
Pavle Kuzmanovic,Boise St.,MWC,6,1.8,96.7,20.4,56.3,56.25,0,12.4,0,14.8,0,0,0,3,5,0.6,1,3,0.333,0,0,0,So,-1.52022,-1.44784,0,0.5714,0.5714,0,0,0,1.5714,Wing F
A.J. Hoggard,Michigan St.,B10,26,30.6,78.3,17.9,32.7,36.83,1.3,14.6,26.8,26.5,15,25,0.6,20,57,0.351,3,18,0.167,1.5,1.5,33.3,So,-3.45134,1.83216,0.1538,1.7308,1.8846,1.9615,0.3462,0.1923,2.4615,Combo G
Nate Clover III,Oral Roberts,Sum,13,6.2,59.8,20.3,38.5,38.13,10.5,18.1,2.6,42.1,1,3,0.333,5,13,0.385,0,0,0,8.6,1.7,23.1,So,-11.4663,0.831612,0.5333,1.3333,1.8667,0.0667,0.1333,0.7333,1.6,C
Chibuzo Agbo,Texas Tech,B12,22,11.9,121.1,15.4,51.3,51.99,7.5,6.1,7,2.8,5,9,0.556,8,14,0.571,8,25,0.32,1.8,0.4,23.1,So,2.84971,-0.232403,0.4091,0.3182,0.7273,0.2273,0.0455,0.0909,2.0455,Wing G
Evan Joyner,Tennessee St.,OVC,12,20.4,89.4,11,40,41.47,4.9,14,5.1,11,6,13,0.462,12,24,0.5,0,6,0,4.4,3,43.3,So,-3.24865,0.696134,0.6154,1.6923,2.3077,0.3846,0.7692,0.5385,2.3077,Wing F
Jackson Watson,Bowling Green,MAC,5,0.8,79,12.4,0,25.64,0,13.8,18.3,0,1,2,0.5,0,0,0,0,1,0,0,0,200,So,-8.05793,-2.79433,0,0.2,0.2,0.2,0,0,0.2,Pure PG
Trevor Lakes,Nebraska,B10,13,10.4,93.4,15.7,42.9,45.3,1,8.8,5.5,6.4,3,3,1,3,4,0.75,8,31,0.258,1.1,0.5,8.6,Sr,0.302453,-0.775828,0.1429,1,1.1429,0.3571,0.0714,0.0714,3.2143,Stretch 4
Max Amadasun,Pittsburgh,ACC,4,1.4,61,17.5,20,20,9.1,19.2,0,0,0,0,0,1,5,0.2,0,0,0,0,0,0,So,-10.3515,-5.69151,0.25,0.5,0.75,0,0,0,0.5,C
Pavlo Dziuba,Maryland,B10,8,3.3,50.1,7.7,100,76.92,0,7.2,0,65.5,1,2,0.5,1,1,1,0,0,0,3.3,0,200,So,-8.33747,-0.923733,0,0.25,0.25,0,0,0.125,0.375,C
Milton Matthews,North Carolina A&T,MEAC,8,6.8,71.3,24.4,29.2,31.66,3.9,4.3,7.6,8.6,3,6,0.5,1,4,0.25,4,20,0.2,2.1,1.1,25,So,-3.92225,-4.10126,0.4444,0.3333,0.7778,0.2222,0.1111,0.2222,3,Wing G
Jarrett Hensley,Cincinnati,Amer,29,16.3,92.2,15.4,39.8,45.18,2.5,12.7,4.3,15.1,13,18,0.722,12,21,0.571,5,28,0.179,4.4,1.4,36.7,So,-1.80076,1.04078,0.1724,0.7586,0.931,0.1724,0.1724,0.2414,1.7931,Stretch 4
David Walker,Cal St. Bakersfield,BW,3,5.2,105.1,26.1,52.4,52.43,2.2,4.2,5,4.4,6,12,0.5,11,18,0.611,0,3,0,0,1.2,57.1,Sr,-0.894312,-5.43215,1.3333,1.3333,2.6667,0.3333,0.5,0,10.8333,Wing G
Tyler Kolek,Marquette,BE,21,75.5,108.2,17.5,53.1,55.52,1.1,12.7,14,16.2,27,34,0.794,25,49,0.51,51,142,0.359,0.5,2.5,17.8,So,1.71923,1.37701,0.3182,3.3182,3.6364,2.2727,1.2727,0.1364,10.8182,Combo G
Pier-Olivier Racine,Fairleigh Dickinson,NEC,20,39.6,116,14.7,67.3,67.91,6.8,12.5,4.5,21.7,14,20,0.7,52,79,0.658,3,5,0.6,6.5,1.2,23.8,So,0.230038,-1.10579,1.15,2.1,3.25,0.45,0.4,1.15,6.35,PF/C
Joe Munden Jr.,Fairleigh Dickinson,NEC,23,53.3,101.5,18.5,48.4,52.48,8.4,17.2,9.3,19.8,43,66,0.652,37,86,0.43,15,37,0.405,1.5,2.4,53.7,So,-1.11048,-1.94849,1.6522,3.3913,5.0435,1.1739,0.9565,0.3043,7.0435,Wing G
Lincoln Ball,American,Pat,14,29.2,65.2,9,25,25.49,1.2,12.1,9.6,16.1,1,3,0.333,4,21,0.19,2,7,0.286,0.5,2.3,10.7,So,-5.25886,0.211867,0.1429,1.5714,1.7143,0.7857,0.5714,0.0714,1.0714,Wing G
Jared Garcia,Charlotte,CUSA,20,20.3,91.7,24.5,48.4,51.39,9.4,23.8,7.5,20.4,13,19,0.684,18,37,0.486,8,25,0.32,4.2,0.9,30.6,So,-2.89423,-0.591635,0.7143,1.8571,2.5714,0.2857,0.1429,0.3333,3.4762,PF/C
Marques Watson,Manhattan,MAAC,19,46.2,84.4,15.5,42.9,45.14,5.4,12.2,10.9,24.9,15,27,0.556,20,45,0.444,9,33,0.273,0.9,2,34.6,Sr,-3.30483,-0.297245,1.0526,2,3.0526,1,0.6842,0.1579,4.3158,Wing G
Joey Holifield,Oakland,Horz,7,3,126.2,13.4,61.1,63.32,8.7,3.1,5.5,11.4,1,1,1,4,8,0.5,1,1,1,0,3.1,11.1,So,2.88156,-2.40136,0.4286,0.1429,0.5714,0.1429,0.2857,0,1.7143,Combo G
Jalen Moore,Oakland,Horz,30,91.5,105.2,28.9,44.4,51.93,0.8,11.9,45.9,19.9,170,219,0.776,107,267,0.401,51,146,0.349,0.2,2.5,53,Sr,2.68222,-1.51228,0.2667,3.8667,4.1333,8.4,1.6667,0.0667,17.9,Pure PG
Trey Townsend,Oakland,Horz,30,73.1,108.9,13.8,55.3,56.35,7,15.8,5.1,15.3,42,71,0.592,88,156,0.564,11,33,0.333,3,2.6,37.6,So,-1.3414,-0.141647,1.9667,4.1,6.0667,0.8,1.4,0.8,8.3667,Wing F
Chris Conway,Oakland,Horz,14,4.5,54,12.8,20,27.4,0,10.4,9.1,31.5,2,2,1,2,9,0.222,0,1,0,2,0,20,So,-9.96605,-3.48427,0,0.3571,0.3571,0.2143,0,0.0714,0.4286,C
Micah Parrish,Oakland,Horz,29,68.1,120.3,14.1,59.5,62.06,8.8,13.5,7.6,15.2,53,75,0.707,78,126,0.619,15,43,0.349,2,3.4,44.4,So,0.841976,0.540854,2.3793,3.3793,5.7586,1.1379,1.7241,0.5172,8.7586,Wing G
Connor Serven,Illinois,B10,7,1,98.1,8.4,100,100,9.6,8.2,0,51.5,0,0,0,1,1,1,0,0,0,0,0,0,So,-2.50868,0.632342,0.1429,0.1429,0.2857,0,0,0,0.2857,C
George Ivory III,Arkansas Pine Bluff,SWAC,13,4.3,49.5,16.1,20,24.02,7.8,2.8,9.4,33.3,2,7,0.286,1,4,0.25,0,1,0,0,0,140,So,-8.64799,-7.93304,0.2308,0.0769,0.3077,0.1538,0,0,0.3077,Wing G
Greyson Kelley,Youngstown St.,Horz,5,3.5,102,15.7,50,50,3.3,11.2,0,11.3,0,0,0,1,5,0.2,3,6,0.5,0,1.8,0,Sr,-0.733077,-2.5987,0.1667,0.5,0.6667,0,0.1667,0,1.8333,Wing G
Konstantin Dotsenko,Samford,SC,13,52,98.8,21.4,51.4,53.95,0.4,11.3,13.3,13.6,14,17,0.824,24,52,0.462,20,53,0.377,1,1.4,16.2,Jr,1.03545,-1.81329,0.2941,2.4118,2.7059,1.2353,0.7059,0.1176,10.5882,Wing G
Khristian Lander,Indiana,B10,26,23.5,69.7,20.1,34.3,37.26,0,9.4,22.1,29.1,7,8,0.875,6,26,0.231,12,44,0.273,1.8,2,11.4,So,-4.74752,0.898916,0,0.8077,0.8077,1.1538,0.3462,0.1538,2.1154,Scoring PG
Sin'Cere McMahon,Winthrop,BSth,18,30.9,89.4,17.4,44.8,48.91,1.5,9.3,13.1,22.1,17,23,0.739,12,34,0.353,15,43,0.349,0,1.4,29.9,So,-2.94997,-1.88302,0.2,1.55,1.75,1.45,0.45,0,6,Combo G
Javonte Johnson,New Mexico,MWC,20,31.5,85,14.1,29.5,35.55,5,9.1,3.1,6.5,14,18,0.778,12,34,0.353,5,32,0.156,1,1.1,27.3,So,-4.30262,-1.80874,0.6364,0.9545,1.5909,0.3182,0.3182,0.0909,2.9091,Wing F
Nolan Dorsey,Holy Cross,Pat,6,6.4,71.4,10.2,43.8,43.75,2,7,3.8,32.9,0,0,0,2,4,0.5,1,4,0.25,0,2.3,0,So,-4.32366,-1.04799,0.125,0.5,0.625,0.25,0.25,0,0.875,Wing G
Brad Halvorsen,Western Carolina,SC,4,0.9,55.7,6.2,0,0,0,0,17.4,100,0,0,0,0,0,0,0,0,0,0,0,0,So,-6.85047,-5.55969,0,0.2,0.2,0.2,0,0,0.4,PF/C
Josh Massey,Western Carolina,SC,13,7.2,76.9,17.1,42.1,43.06,3.2,15.9,5,21.9,2,4,0.5,5,9,0.556,2,10,0.2,4.4,0,21.1,So,-4.07692,-2.86907,0.3333,1.0667,1.4,0.2667,0.1333,0.2667,1.8,PF/C
Barlow Alleruzzo IV,Eastern Illinois,OVC,23,34.4,91.9,12.9,40.7,45.14,5,12.7,3.6,16.4,17,24,0.708,11,27,0.407,13,48,0.271,1.2,0.6,32,Sr,-5.43425,-2.31075,0.7391,1.7826,2.5217,0.3478,0.1739,0.1739,3.3913,Stretch 4
Jamon Kemp,Southeastern Louisiana,Slnd,22,20.8,113,13.8,65.3,61.94,6.2,18.2,9.5,18.3,2,9,0.222,20,31,0.645,8,18,0.444,1.1,1,18.4,So,0.932213,-1.64689,0.5909,1.4091,2,0.4091,0.1818,0.0909,3,Wing F
Evan Johnson,Georgia St.,SB,20,43.7,104,18.8,51.9,54.11,1.9,9.6,15,17.8,21,32,0.656,21,43,0.488,22,61,0.361,1,1.4,30.8,So,-0.113491,-1.31842,0.3182,1.6364,1.9545,1.6364,0.5455,0.1818,7.3182,Combo G
"Jamal Mashburn, Jr.",New Mexico,MWC,29,54.6,91.4,21.2,39.9,44.11,1.1,6.6,15,12.4,43,54,0.796,61,156,0.391,24,87,0.276,0.5,1.1,22.2,So,-0.193503,-0.585212,0.2414,1.3103,1.5517,1.5517,0.4138,0.1034,8.1724,Combo G
Hunter Dickinson,Michigan,B10,28,64.6,111,26.7,59.8,62.79,10.9,21.3,7.3,19.7,82,111,0.739,156,257,0.607,0,4,0,5.3,0.7,42.5,So,3.18435,2.99127,2.1786,5.1786,7.3571,0.8929,0.3214,1.4286,14.0714,C
Jaden McClanahan,Utah Valley,WAC,16,29.8,95.5,17.1,47.1,50.34,2,5,27.7,27.1,11,16,0.688,18,33,0.545,4,18,0.222,1.3,2.3,31.4,Jr,-1.26434,-0.0140606,0.2222,0.7222,0.9444,2.4444,0.6667,0.1667,3.6667,Pure PG
Amari Williams,Drexel,CAA,15,7.6,93.4,21.4,42.9,46.18,4.3,25.8,27.1,23.3,4,7,0.571,6,12,0.5,0,2,0,8.7,1,50,So,-2.73104,4.14317,0.1333,0.8667,1,0.6,0.0667,0.3333,1.0667,PF/C
Johnell Davis,Florida Atlantic,CUSA,19,20.4,109.6,17.2,54.1,56.37,12,14.8,11,21.5,6,8,0.75,14,22,0.636,4,15,0.267,0.7,3,21.6,So,0.553382,0.523994,1.087,1.6522,2.7391,1.0435,0.5652,0.1739,3.2174,Stretch 4
Jack May,Florida,SEC,3,0.3,0,0,0,0,0,36.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,So,-13.3724,3.32225,0,0.3333,0.3333,0,0,0,0,PF/C
Niels Lane,Florida,SEC,14,8.1,93.5,12.6,26.3,34.32,3.1,10.9,8.3,0,5,6,0.833,5,12,0.417,0,7,0,1.3,1.4,31.6,So,-2.35132,0.95738,0.1429,0.5714,0.7143,0.2857,0.1429,0.0714,1.0714,Wing F
Gideon George,BYU,WCC,26,33.8,93.1,23.5,44.7,47.52,10,18.8,5.1,17.7,21,30,0.7,41,91,0.451,12,41,0.293,1.7,1.3,22.7,Sr,-1.06891,0.399631,1.1481,2.3704,3.5185,0.3704,0.2963,0.2222,5.3704,Stretch 4
Ahron Ulis,Iowa,B10,17,9.6,124.8,15.3,33.3,57.14,5.5,7.6,24,18.5,18,20,0.9,5,12,0.417,0,3,0,0.9,0.5,133.3,So,1.34246,-0.943726,0.3529,0.5294,0.8824,1.1765,0.0588,0.0588,1.6471,Pure PG
Keegan Murray,Iowa,B10,31,44.8,119.4,18,55.4,58.59,9.8,19.2,5.2,11.2,40,53,0.755,68,112,0.607,16,54,0.296,7.2,2.4,31.9,So,4.28476,2.80536,1.6129,3.4516,5.0645,0.5484,0.7742,1.2581,7.2258,PF/C
Edin Smjecanin,South Dakota,Sum,3,0.9,101.1,9.9,50,50,0,12.4,0,0,0,0,0,1,1,1,0,1,0,0,0,0,So,-2.01878,-2.06521,0,0.25,0.25,0,0,0,0.5,Wing G
Jerroda Briscoe,Prairie View A&M,SWAC,21,38.3,116.9,10.6,67.3,65.81,7.9,12.8,1.6,18.2,11,20,0.55,33,49,0.673,0,0,0,12.5,2.1,40.8,Sr,-2.07818,3.46888,1.0952,1.7143,2.8095,0.1429,0.5714,1.6667,3.6667,C
Kellen Tynes,Montana St.,BSky,19,21.9,108.2,14.5,51.4,56.96,0.7,15.2,7.4,12.8,17,24,0.708,17,28,0.607,1,8,0.125,0,4,66.7,So,-2.51897,3.12985,0.0952,1.4286,1.5238,0.8571,0.7619,0,3.7143,Wing G
Emeka Udenyi,Seattle,WAC,19,75,115.1,13.9,61.3,58.26,10.2,19.8,11.9,17.1,9,28,0.321,65,106,0.613,0,0,0,1,0.9,26.4,Sr,-0.358381,0.0196882,3.1739,4.7826,7.9565,1.913,0.4348,0.3043,7.8696,PF/C
Nic Tata,Missouri St.,MVC,18,10.9,91.7,18.4,50,50.18,10.6,13.6,0,19.9,2,4,0.5,13,24,0.542,0,2,0,0,0.6,15.4,Sr,-3.39485,-2.64595,0.45,0.75,1.2,0.05,0.05,0,1.85,C
Jalen Celestine,California,P12,21,24.2,104.6,13.9,54,56.62,5.9,11.6,9.9,20.9,8,10,0.8,9,22,0.409,12,28,0.429,1.2,1.3,20,So,0.33436,1.20787,0.5909,1.1364,1.7273,0.5909,0.2727,0.1364,2.8182,Wing F
Alem Huseinovic,Nevada,MWC,20,14.5,95.1,14.1,38.2,44.97,2.5,6.1,7.6,11.1,8,8,1,4,12,0.333,6,22,0.273,0,1.2,23.5,So,-1.28745,-0.816501,0.1429,0.4762,0.619,0.4286,0.1429,0,1.8571,Combo G
Grayson Haman,North Dakota St.,Sum,4,0.4,0,0,0,0,0,29.4,0,0,0,0,0,0,0,0,0,0,0,27.8,0,0,So,-2.87132,6.38212,0,0.25,0.25,0,0,0.25,0,PF/C
Zahir Porter,Weber St.,BSky,19,72.4,103.3,20.8,56.2,60.28,1.7,9.7,11.8,21.9,42,49,0.857,52,96,0.542,29,74,0.392,1.3,2,28.8,Sr,0.559488,-0.412047,0.4545,2.4545,2.9091,2,1,0.3636,11.9545,Wing G
JaKobe Coles,TCU,B12,6,10.4,110.2,17.5,68.2,68.59,6.5,17.4,4.4,23.3,8,12,0.667,12,15,0.8,2,7,0.286,3.4,1.2,54.5,So,0.352423,1.36759,1,2.3333,3.3333,0.3333,0.3333,0.5,6.3333,Stretch 4
Osayi Osifo,Jacksonville,ASun,20,19.7,94.4,14.9,55.6,54.17,14.6,16.1,6.1,30.9,8,17,0.471,15,27,0.556,0,0,0,0.5,0.9,63,Sr,-2.73846,0.376026,1.15,1.45,2.6,0.35,0.15,0.05,1.9,PF/C
Emory Lanier,Davidson,A10,8,1.9,75.3,19.5,37.5,33.52,7.9,23.3,11,20.2,0,1,0,0,3,0,1,1,1,0,0,25,So,-9.13144,-4.67985,0.1111,0.3333,0.4444,0.2222,0,0,1.5556,PF/C
Andre Bottoms,Norfolk St.,MEAC,8,2.5,95.5,20.5,50,50.36,4.7,9.4,26.6,23.6,1,2,0.5,3,5,0.6,0,1,0,0,2.4,33.3,So,-4.17802,-0.961681,0.1,0.4,0.5,0.3,0.1,0,0.9,Combo G
Russell Hyman,Stephen F. Austin,Slnd,7,1.6,162.6,6.1,75,75,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,So,-1.5831,-3.15537,0,0,0,0,0,0,0.375,Scoring PG
Connor Linke,Bradley,MVC,12,9.2,117.7,10.3,50,55.87,9.7,13.1,9,18.1,3,3,1,6,12,0.5,0,0,0,1.3,1.3,25,So,-0.317821,0.136059,0.7143,1,1.7143,0.3571,0.2143,0.1429,1.1429,C
Darius Hannah,Bradley,MVC,24,27.9,98.1,19,59.5,55.28,10,21.6,4.2,19.5,8,27,0.296,44,71,0.62,0,3,0,7.6,1,36.5,So,-0.37674,0.54844,1.1538,2.3077,3.4615,0.4231,0.2308,0.7308,3.8462,C
Viktor Rajkovic,Seattle,WAC,1,0.7,53.4,10.6,0,0,0,0,32.7,0,0,0,0,0,1,0,0,0,0,0,0,0,So,-10.2825,-2.09971,0,0,0,1,0,0,0,Pure PG
Kobe Sanders,Cal Poly,BW,19,32.5,80.7,16.5,42.9,43.44,1.1,7.4,15.8,20.3,7,15,0.467,12,34,0.353,12,36,0.333,1.4,1.4,21.4,So,-4.5691,-1.88057,0.15,1.2,1.35,1.25,0.35,0.2,4.15,Combo G
Dionte Bostick,Murray St.,OVC,17,29,92.6,22.7,46.9,47.44,1.3,9.3,33.8,26.1,16,34,0.471,20,42,0.476,7,23,0.304,1.3,1.3,52.3,So,-3.57227,-1.75479,0.2105,1.2105,1.4211,2.9474,0.4737,0.2632,4.8947,Pure PG
Howard Fleming Jr.,Illinois St.,MVC,24,55.3,75.3,17.5,43,46.43,3,21.1,21.8,40,16,23,0.696,28,60,0.467,6,26,0.231,1.3,2.1,26.7,So,-5.52437,0.588457,0.5833,4.125,4.7083,2.75,0.7917,0.25,3.75,Wing G
Dyson Koehler,Weber St.,BSky,17,27.6,78.1,16.9,31.4,40.06,9.3,22.1,3.4,22,18,24,0.75,10,23,0.435,4,28,0.143,0.4,0.9,47.1,So,-5.1082,-2.4227,1.1667,3,4.1667,0.2778,0.2222,0.1111,3.1667,PF/C
Boden Skunberg,North Dakota St.,Sum,19,20.9,84.2,11,41.9,42.42,2.7,8.8,6.4,21.7,2,4,0.5,8,21,0.381,5,16,0.313,0,0.8,10.8,So,-4.03983,-0.158554,0.2632,0.8947,1.1579,0.4211,0.1579,0,1.7368,Wing G
Alston Andrews,Illinois St.,MVC,11,7.8,87.3,15.3,50,52.54,10.7,9.1,2.4,30.1,5,9,0.556,5,10,0.5,0,0,0,3,1.5,90,So,-5.61017,-0.684275,0.5833,0.9167,1.5,0.3333,0.25,0.25,2.4167,C
Sam Hines Jr.,South Florida,Amer,20,72,92.6,22.3,47.7,50.99,7.2,18.6,10.1,20.2,43,65,0.662,80,159,0.503,3,18,0.167,2.2,1.2,36.7,So,-2.09365,-2.50045,1.75,4.05,5.8,1.35,0.6,0.55,10.6,Wing F
